time,cvdd
2010-10-20,0.004806947245404554
2010-10-21,0.004856754469802589
2010-10-22,0.004856414803174578
2010-10-23,0.004873438610033077
2010-10-24,0.004922601320369592
2010-10-25,0.004948967059364032
2010-10-26,0.00496897469698855
2010-10-27,0.005045511266129396
2010-10-28,0.005246153773781894
2010-10-29,0.005271078927701944
2010-10-30,0.005305124934621341
2010-10-31,0.005335321550591235
2010-11-01,0.0053653383966777565
2010-11-02,0.005414186810645578
2010-11-03,0.005425674978517439
2010-11-04,0.005619133545023081
2010-11-05,0.005746798442369933
2010-11-06,0.006816705200622063
2010-11-07,0.006854598054254527
2010-11-08,0.007461635673140271
2010-11-09,0.007513126304154961
2010-11-10,0.007509457355220092
2010-11-11,0.0075037499678699444
2010-11-12,0.0074948491687502035
2010-11-13,0.007543226697390438
2010-11-14,0.007642003025886468
2010-11-15,0.008598892636572085
2010-11-16,0.008623233222921415
2010-11-17,0.008622930610570005
2010-11-18,0.008628927306551555
2010-11-19,0.008718453431826298
2010-11-20,0.008778241491912158
2010-11-21,0.008781485640269092
2010-11-22,0.008783979695436367
2010-11-23,0.00885072663404848
2010-11-24,0.008928945123387735
2010-11-25,0.009046661991731715
2010-11-26,0.009158667223415923
2010-11-27,0.00919932468357839
2010-11-28,0.009197102590072267
2010-11-29,0.009199962938987208
2010-11-30,0.009266624047120291
2010-12-01,0.009288389156770379
2010-12-02,0.00948463471887356
2010-12-03,0.009483690158722087
2010-12-04,0.009507493903085246
2010-12-05,0.009522142063587686
2010-12-06,0.009788670074676735
2010-12-07,0.009951029849287966
2010-12-08,0.009943749156144604
2010-12-09,0.00995558761558416
2010-12-10,0.009976208204318026
2010-12-11,0.010021141555678792
2010-12-12,0.010015552141521623
2010-12-13,0.010132165967692897
2010-12-14,0.010122150706306829
2010-12-15,0.010172819646194544
2010-12-16,0.010170511721690005
2010-12-17,0.010158189543347155
2010-12-18,0.01018709086841614
2010-12-19,0.010229153422183364
2010-12-20,0.010511836775784909
2010-12-21,0.011192499671061052
2010-12-22,0.011185624721122514
2010-12-23,0.011181822344565464
2010-12-24,0.011175935430499669
2010-12-25,0.01119265359357426
2010-12-26,0.011204440440007707
2010-12-27,0.011303873483511483
2010-12-28,0.011314879041946394
2010-12-29,0.01145249406527807
2010-12-30,0.011479129587354598
2010-12-31,0.011517229037971019
2011-01-01,0.011505297652873989
2011-01-02,0.011637452233945758
2011-01-03,0.01166842685208519
2011-01-04,0.011657788104178163
2011-01-05,0.011670219473305585
2011-01-06,0.011701935157749319
2011-01-07,0.011746228053381642
2011-01-08,0.011821730267177125
2011-01-09,0.011840578218738266
2011-01-10,0.012051313994017274
2011-01-11,0.013062551046881863
2011-01-12,0.013065867141574677
2011-01-13,0.0132831077439615
2011-01-14,0.013450966230543307
2011-01-15,0.013459126897904145
2011-01-16,0.013668420412586849
2011-01-17,0.013726601502152585
2011-01-18,0.013786319675927135
2011-01-19,0.014162749173507393
2011-01-20,0.0142162403885771
2011-01-21,0.014275014496066689
2011-01-22,0.014352598848964917
2011-01-23,0.014660281479052703
2011-01-24,0.01485217701367597
2011-01-25,0.014882419969753001
2011-01-26,0.015286105878523134
2011-01-27,0.01946885028086924
2011-01-28,0.019677687661306193
2011-01-29,0.020076742679522776
2011-01-30,0.02010853787940139
2011-01-31,0.020440144578832906
2011-02-01,0.02078749179636894
2011-02-02,0.02120397773803948
2011-02-03,0.02131236908384164
2011-02-04,0.021534059053528905
2011-02-05,0.021683675144682453
2011-02-06,0.02219499488278895
2011-02-07,0.023568323656297546
2011-02-08,0.023632720911290282
2011-02-09,0.02426949947155585
2011-02-10,0.024538249090092397
2011-02-11,0.025384765371411704
2011-02-12,0.025539368853608732
2011-02-13,0.02567364802561542
2011-02-14,0.028341062551911784
2011-02-15,0.028475497167758445
2011-02-16,0.028562390142326366
2011-02-17,0.02859804245688162
2011-02-18,0.02884488482270162
2011-02-19,0.028974054577320323
2011-02-20,0.029169671716134975
2011-02-21,0.029262137148906922
2011-02-22,0.029476459784510148
2011-02-23,0.029532844574666466
2011-02-24,0.029929682139216165
2011-02-25,0.030066417515223737
2011-02-26,0.031324027267227966
2011-02-27,0.0319620794063038
2011-02-28,0.03233138252254142
2011-03-01,0.03811088356220815
2011-03-02,0.03828124496836212
2011-03-03,0.038291889910479444
2011-03-04,0.03848319783460419
2011-03-05,0.03880022573710001
2011-03-06,0.038792154691417224
2011-03-07,0.03880549200503822
2011-03-08,0.03898709861646541
2011-03-09,0.0389500273341084
2011-03-10,0.038986966097751714
2011-03-11,0.039098268554481834
2011-03-12,0.039554139782090623
2011-03-13,0.0397200711000054
2011-03-14,0.040569407672606375
2011-03-15,0.04086915411359025
2011-03-16,0.04224855935343073
2011-03-17,0.042488479721646905
2011-03-18,0.042503892379689615
2011-03-19,0.04251403770598215
2011-03-20,0.04248177507614317
2011-03-21,0.04266052541014711
2011-03-22,0.04276696542213383
2011-03-23,0.04307166472831309
2011-03-24,0.043952977894584
2011-03-25,0.043983991032439544
2011-03-26,0.04471119849535537
2011-03-27,0.04501339481513902
2011-03-28,0.045097079857342626
2011-03-29,0.04510774973375078
2011-03-30,0.04510595235904115
2011-03-31,0.04514591530849468
2011-04-01,0.04517602202221137
2011-04-02,0.04515435533827456
2011-04-03,0.04513809536657305
2011-04-04,0.04568417514838747
2011-04-05,0.04607088709977231
2011-04-06,0.04618390482137498
2011-04-07,0.04624342843952245
2011-04-08,0.046395126719902
2011-04-09,0.046359754604256634
2011-04-10,0.04633070711712495
2011-04-11,0.0463588050684453
2011-04-12,0.04668592281941883
2011-04-13,0.04700995482619957
2011-04-14,0.04725800286432652
2011-04-15,0.048018035722841176
2011-04-16,0.048757313968017406
2011-04-17,0.04892822826564856
2011-04-18,0.049829434902557014
2011-04-19,0.05037253896156857
2011-04-20,0.05073757315861959
2011-04-21,0.05093966344682821
2011-04-22,0.052015523256365714
2011-04-23,0.054315728209631736
2011-04-24,0.055061919943803446
2011-04-25,0.055869521690817284
2011-04-26,0.056633050528238346
2011-04-27,0.05769798398722434
2011-04-28,0.05996211675521412
2011-04-29,0.0821489526049085
2011-04-30,0.08561593621574416
2011-05-01,0.08762450867927733
2011-05-02,0.08987703221387251
2011-05-03,0.09338306806411317
2011-05-04,0.10193272270532104
2011-05-05,0.10302734219921719
2011-05-06,0.10676842680035668
2011-05-07,0.10831949837040522
2011-05-08,0.11128001788126363
2011-05-09,0.11306157651059194
2011-05-10,0.11957071675423112
2011-05-11,0.128177101978106
2011-05-12,0.14613973262974603
2011-05-13,0.16333598255155854
2011-05-14,0.1709941483616331
2011-05-15,0.17643781344977602
2011-05-16,0.20799728572040233
2011-05-17,0.21147265508224372
2011-05-18,0.2151661165996763
2011-05-19,0.22499297989766714
2011-05-20,0.22923085372431193
2011-05-21,0.23554739356817492
2011-05-22,0.23750659800490606
2011-05-23,0.24023214401668297
2011-05-24,0.2472833581688782
2011-05-25,0.252666606940127
2011-05-26,0.25706514528760815
2011-05-27,0.26312431348565674
2011-05-28,0.2662432650965703
2011-05-29,0.2678029953710324
2011-05-30,0.2742503317302885
2011-05-31,0.2785005333487565
2011-06-01,0.2828278304452588
2011-06-02,0.31886336855736114
2011-06-03,0.38075481481577
2011-06-04,0.3930998692784458
2011-06-05,0.4336303051598908
2011-06-06,0.4839501260720589
2011-06-07,0.5107058669906931
2011-06-08,0.6811676022055535
2011-06-09,0.7618373582214751
2011-06-10,0.8571772277006546
2011-06-11,0.928263499180831
2011-06-12,0.9867761711100526
2011-06-13,1.0674891455310374
2011-06-14,1.331983711558683
2011-06-15,1.4413668170478082
2011-06-16,1.5335026115065706
2011-06-17,1.5621246220777811
2011-06-18,1.566812699275469
2011-06-19,1.6492339529500102
2011-06-20,1.6583668315924545
2011-06-21,1.6661654449484453
2011-06-22,1.6669771636658277
2011-06-23,1.6758657292016323
2011-06-24,1.6870823388648992
2011-06-25,1.689460218760679
2011-06-26,1.7150769603756832
2011-06-27,1.7688605622253222
2011-06-28,1.8030015119279934
2011-06-29,1.8124834072088316
2011-06-30,1.8199213088083832
2011-07-01,1.823467772447217
2011-07-02,1.8241815780636494
2011-07-03,1.8263741796229187
2011-07-04,1.8279799154339214
2011-07-05,1.8445114303940247
2011-07-06,1.8464691950523733
2011-07-07,1.8478508867201628
2011-07-08,1.849607936078774
2011-07-09,1.8488696678609786
2011-07-10,1.8646217872871693
2011-07-11,1.8701658215163008
2011-07-12,1.8708406694665793
2011-07-13,1.8705185040128405
2011-07-14,1.8712615110543498
2011-07-15,1.8708704484504524
2011-07-16,1.8697892064426749
2011-07-17,1.870820763379731
2011-07-18,1.9132275108180836
2011-07-19,1.916517409334295
2011-07-20,1.9298306001537398
2011-07-21,1.9281888829904765
2011-07-22,1.9273795560050113
2011-07-23,1.9259710858381889
2011-07-24,1.9259235131667158
2011-07-25,1.9264457060245985
2011-07-26,1.9259921184149442
2011-07-27,1.9256889553497654
2011-07-28,1.928237751641819
2011-07-29,1.9285804103856652
2011-07-30,1.931295866894662
2011-07-31,1.9343280144930313
2011-08-01,1.936152073402428
2011-08-02,1.9377687198911229
2011-08-03,1.9398789655266977
2011-08-04,1.9440486480165022
2011-08-05,1.9459181318583312
2011-08-06,1.9480569804483903
2011-08-07,1.9490482964147076
2011-08-08,1.951964924859434
2011-08-09,1.9505506158948949
2011-08-10,1.9497802932156645
2011-08-11,1.949120960216663
2011-08-12,1.947216284367497
2011-08-13,1.9468606785590012
2011-08-14,1.9458945235762697
2011-08-15,1.946272803938702
2011-08-16,1.9455714390005607
2011-08-17,1.9451976454558135
2011-08-18,1.9455615461508606
2011-08-19,1.9451792394123721
2011-08-20,1.9448574923648791
2011-08-21,1.9431832237752253
2011-08-22,1.942907374432835
2011-08-23,1.9416267683278512
2011-08-24,1.9409302837896225
2011-08-25,1.9691619710683506
2011-08-26,1.9781394571111506
2011-08-27,2.021447196751163
2011-08-28,2.021285919875791
2011-08-29,2.0249890063009226
2011-08-30,2.0229695513774306
2011-08-31,2.0211435282958243
2011-09-01,2.019392073177391
2011-09-02,2.0211441595439985
2011-09-03,2.0192068356583874
2011-09-04,2.0175206530835563
2011-09-05,2.0195555696815592
2011-09-06,2.0213275814909166
2011-09-07,2.023568910265111
2011-09-08,2.0248078886385916
2011-09-09,2.0299785547184652
2011-09-10,2.02762631214213
2011-09-11,2.039560035733901
2011-09-12,2.0396706842003813
2011-09-13,2.045538153440681
2011-09-14,2.0473973465123225
2011-09-15,2.0450847938151826
2011-09-16,2.043906654552155
2011-09-17,2.042711006508031
2011-09-18,2.0404034820940846
2011-09-19,2.0385713289110425
2011-09-20,2.038724953102241
2011-09-21,2.0366489724527574
2011-09-22,2.034697468835356
2011-09-23,2.03401633974976
2011-09-24,2.0315199922160003
2011-09-25,2.0320747066960982
2011-09-26,2.0299406946670784
2011-09-27,2.02895495859462
2011-09-28,2.026958635118597
2011-09-29,2.024474071659646
2011-09-30,2.0234129792535103
2011-10-01,2.022266799159541
2011-10-02,2.0204557916776316
2011-10-03,2.018302999546927
2011-10-04,2.0166316074536876
2011-10-05,2.014582025909709
2011-10-06,2.0206992482399224
2011-10-07,2.0191618467060004
2011-10-08,2.016949438301276
2011-10-09,2.0163200112635575
2011-10-10,2.0146193006596516
2011-10-11,2.013288851524198
2011-10-12,2.011939955087264
2011-10-13,2.0099271775176115
2011-10-14,2.0084004753891613
2011-10-15,2.006413084034233
2011-10-16,2.00551288525559
2011-10-17,2.0067847916457464
2011-10-18,2.0057385146113282
2011-10-19,2.004614797796597
2011-10-20,2.0022499480555336
2011-10-21,1.9999882632972306
2011-10-22,1.9994174769340918
2011-10-23,1.9973134781982393
2011-10-24,1.9949367410506949
2011-10-25,1.9926078963264628
2011-10-26,1.9909550509632026
2011-10-27,1.9898135557110768
2011-10-28,1.9877334692594244
2011-10-29,1.9857590273423738
2011-10-30,1.9847387485381733
2011-10-31,1.9824524277692623
2011-11-01,1.9813997435495747
2011-11-02,1.9790934917112493
2011-11-03,1.9790336673111526
2011-11-04,1.9782586496486787
2011-11-05,1.9759618809215629
2011-11-06,1.9735834797417617
2011-11-07,1.9715649753200275
2011-11-08,1.9697868306101234
2011-11-09,1.97752557536378
2011-11-10,1.9778791084848775
2011-11-11,1.9759767654717413
2011-11-12,1.976077094481615
2011-11-13,1.9739155326695523
2011-11-14,1.9735053480844325
2011-11-15,1.973065360281527
2011-11-16,1.9987825797627758
2011-11-17,1.9994775622955356
2011-11-18,1.9985665165667903
2011-11-19,1.9965960325242547
2011-11-20,1.9957578342193736
2011-11-21,1.9949782697775091
2011-11-22,1.995193138770864
2011-11-23,1.9933586929863547
2011-11-24,1.994250557307079
2011-11-25,1.9927448843233107
2011-11-26,1.9921775992792126
2011-11-27,1.9902126378449565
2011-11-28,1.992240795022327
2011-11-29,1.993112025196234
2011-11-30,1.9936256155702385
2011-12-01,1.9931409912334104
2011-12-02,1.9914302971902553
2011-12-03,1.9896097203472214
2011-12-04,1.9898024542326045
2011-12-05,1.9891172060566367
2011-12-06,1.9875129574565813
2011-12-07,1.9874284880145496
2011-12-08,1.9883500326180295
2011-12-09,1.9863944534403433
2011-12-10,1.9845081722266644
2011-12-11,1.9862339253978687
2011-12-12,1.9844706453935026
2011-12-13,1.98259746751253
2011-12-14,1.9811986034456082
2011-12-15,1.9796139243485609
2011-12-16,1.97907694507003
2011-12-17,1.9771410700142917
2011-12-18,1.9751339485409236
2011-12-19,1.9777239415918415
2011-12-20,1.9803492257827964
2011-12-21,1.9788677791092735
2011-12-22,1.9773430191844181
2011-12-23,1.9757414370028794
2011-12-24,1.974611340837597
2011-12-25,1.9736907353346809
2011-12-26,1.9730593154257963
2011-12-27,1.971305063598743
2011-12-28,1.9711551758695434
2011-12-29,1.9703124863524972
2011-12-30,1.969023872350632
2011-12-31,1.9676881995431788
2012-01-01,1.9729631046516443
2012-01-02,1.9741412410510872
2012-01-03,1.9737621023398717
2012-01-04,1.973442427788944
2012-01-05,1.9767343476981258
2012-01-06,1.977855165635338
2012-01-07,1.9783482587010808
2012-01-08,1.9797469591153818
2012-01-09,1.981066789054041
2012-01-10,1.9842076655973566
2012-01-11,1.9837540948739152
2012-01-12,1.9949999482833296
2012-01-13,1.9958545751199661
2012-01-14,1.996030519062973
2012-01-15,1.996841475671919
2012-01-16,1.9970790271806034
2012-01-17,1.998581767567624
2012-01-18,1.9988311253184012
2012-01-19,2.000156586871885
2012-01-20,1.9998188527983698
2012-01-21,1.9987946431880665
2012-01-22,1.9976255391137268
2012-01-23,1.9966730091383669
2012-01-24,1.9963390159316576
2012-01-25,1.9962778684831688
2012-01-26,1.9974618913413968
2012-01-27,1.9968701991569529
2012-01-28,1.996776008693261
2012-01-29,1.9961509615058675
2012-01-30,1.995174960052327
2012-01-31,1.9948013166182235
2012-02-01,1.9950156470114435
2012-02-02,1.9946324089234173
2012-02-03,1.9938388576495518
2012-02-04,1.9937375996701499
2012-02-05,1.9926681469923926
2012-02-06,1.992326476944464
2012-02-07,1.9918434765666497
2012-02-08,1.990857243579486
2012-02-09,1.9894443240164132
2012-02-10,1.9896988625459613
2012-02-11,2.0017951150782305
2012-02-12,2.0009949393848214
2012-02-13,2.011443901689847
2012-02-14,2.024921823717096
2012-02-15,2.0240612274996805
2012-02-16,2.02380590570181
2012-02-17,2.0224821262446033
2012-02-18,2.0222970828802667
2012-02-19,2.0207957407056045
2012-02-20,2.0195908794328163
2012-02-21,2.0183136305020297
2012-02-22,2.0175002788939684
2012-02-23,2.0168278500516013
2012-02-24,2.0175131693424757
2012-02-25,2.01654260613267
2012-02-26,2.015264411759159
2012-02-27,2.0142651983681494
2012-02-28,2.013458809808887
2012-02-29,2.0168854842989647
2012-03-01,2.016737259766567
2012-03-02,2.0165616893909175
2012-03-03,2.016843012033307
2012-03-04,2.0164581711786265
2012-03-05,2.0155274847772016
2012-03-06,2.0144827570357555
2012-03-07,2.013440034986375
2012-03-08,2.0129110216898556
2012-03-09,2.0121719102639624
2012-03-10,2.011608027377809
2012-03-11,2.01120428214997
2012-03-12,2.0100775549908665
2012-03-13,2.009882741063572
2012-03-14,2.0103388158283737
2012-03-15,2.009472343832268
2012-03-16,2.0115292310629775
2012-03-17,2.01075311236403
2012-03-18,2.0126014070469327
2012-03-19,2.0120069267009613
2012-03-20,2.0116260573045666
2012-03-21,2.012114369240961
2012-03-22,2.0112679775811904
2012-03-23,2.012776491711187
2012-03-24,2.0120814063966876
2012-03-25,2.0110850894014396
2012-03-26,2.0101346631692176
2012-03-27,2.009520424438045
2012-03-28,2.0086943376105735
2012-03-29,2.00798982566087
2012-03-30,2.019605128343742
2012-03-31,2.0184258310908954
2012-04-01,2.0171803521694915
2012-04-02,2.016338094422862
2012-04-03,2.018499165179016
2012-04-04,2.019290981221445
2012-04-05,2.0190591145332397
2012-04-06,2.0198311219352467
2012-04-07,2.019061489273079
2012-04-08,2.0176313531451626
2012-04-09,2.020067599736128
2012-04-10,2.0192103397044305
2012-04-11,2.022142761343969
2012-04-12,2.024693190486062
2012-04-13,2.0246895418502033
2012-04-14,2.0238481010720353
2012-04-15,2.0242429070229324
2012-04-16,2.0249594932763935
2012-04-17,2.0243725404219686
2012-04-18,2.0244677922918974
2012-04-19,2.0241601946981507
2012-04-20,2.024677149814627
2012-04-21,2.0240410220686433
2012-04-22,2.02452519830329
2012-04-23,2.024253170221574
2012-04-24,2.0242906042873203
2012-04-25,2.0407959549722223
2012-04-26,2.040924090437062
2012-04-27,2.039818103447331
2012-04-28,2.0387468903563257
2012-04-29,2.03742401696497
2012-04-30,2.0391210744544295
2012-05-01,2.0391867227979388
2012-05-02,2.0384322368788115
2012-05-03,2.037862424680451
2012-05-04,2.0380195598113353
2012-05-05,2.0369503159131996
2012-05-06,2.0410058558446784
2012-05-07,2.0403248761805797
2012-05-08,2.040130977017089
2012-05-09,2.0401935467086196
2012-05-10,2.040381934157766
2012-05-11,2.0404289959909305
2012-05-12,2.051802541335778
2012-05-13,2.052297970415212
2012-05-14,2.056159471102092
2012-05-15,2.056729431838963
2012-05-16,2.0573324216172453
2012-05-17,2.059969616892615
2012-05-18,2.0602758503135292
2012-05-19,2.061246911941821
2012-05-20,2.062645381358088
2012-05-21,2.0637954125156757
2012-05-22,2.065730852071856
2012-05-23,2.0659512956995534
2012-05-24,2.066454918120955
2012-05-25,2.0656040415589287
2012-05-26,2.0662455159796878
2012-05-27,2.066163833157238
2012-05-28,2.065891787470259
2012-05-29,2.0655567843720197
2012-05-30,2.0648863751213438
2012-05-31,2.0756248701276516
2012-06-01,2.0752858784771093
2012-06-02,2.0745333993144786
2012-06-03,2.0741275561246972
2012-06-04,2.0766850953149762
2012-06-05,2.076573519424241
2012-06-06,2.0773048581290654
2012-06-07,2.076961006393122
2012-06-08,2.076708928016681
2012-06-09,2.0758017484468514
2012-06-10,2.0745990662305074
2012-06-11,2.0746697406970425
2012-06-12,2.076369043452954
2012-06-13,2.0759510966867905
2012-06-14,2.0759766990480677
2012-06-15,2.0761777821789327
2012-06-16,2.0764447595429387
2012-06-17,2.0769871256630443
2012-06-18,2.0771425215613224
2012-06-19,2.0780583217271844
2012-06-20,2.083625536191351
2012-06-21,2.0831855419833807
2012-06-22,2.0842807687014675
2012-06-23,2.08392837916165
2012-06-24,2.0888458717527385
2012-06-25,2.089250667790719
2012-06-26,2.090558141220049
2012-06-27,2.0907107848047004
2012-06-28,2.0905620797649243
2012-06-29,2.0901667673289297
2012-06-30,2.090124426852316
2012-07-01,2.08936363382341
2012-07-02,2.0897754919888176
2012-07-03,2.0900448869773447
2012-07-04,2.0914792508912634
2012-07-05,2.0909892926897777
2012-07-06,2.0920208770178066
2012-07-07,2.0958113067631445
2012-07-08,2.09683860923885
2012-07-09,2.0983222963310864
2012-07-10,2.1205276363693617
2012-07-11,2.123793035928173
2012-07-12,2.123394420218547
2012-07-13,2.1267992783323377
2012-07-14,2.143992322555702
2012-07-15,2.144004552541071
2012-07-16,2.1482031436278946
2012-07-17,2.1687865261141717
2012-07-18,2.1729492508213712
2012-07-19,2.176239368376764
2012-07-20,2.1787367295284223
2012-07-21,2.1810798730020218
2012-07-22,2.181658263596834
2012-07-23,2.183802633068082
2012-07-24,2.1844970534565733
2012-07-25,2.1860212908573797
2012-07-26,2.188553992197052
2012-07-27,2.189985070605606
2012-07-28,2.1914818640109432
2012-07-29,2.1934569197381686
2012-07-30,2.1945634822718367
2012-07-31,2.1978807739319324
2012-08-01,2.200218597531391
2012-08-02,2.205890635795202
2012-08-03,2.2102102636513963
2012-08-04,2.2155244179114835
2012-08-05,2.2184226693294957
2012-08-06,2.221137175788585
2012-08-07,2.225436148291827
2012-08-08,2.235726327487973
2012-08-09,2.2377814001675453
2012-08-10,2.240075753431302
2012-08-11,2.2410372141427892
2012-08-12,2.2420766056165666
2012-08-13,2.245057244992328
2012-08-14,2.250098074932278
2012-08-15,2.256362010558951
2012-08-16,2.2630929769143124
2012-08-17,2.2905129082558635
2012-08-18,2.303008719199645
2012-08-19,2.3261817074034004
2012-08-20,2.333195088215215
2012-08-21,2.3362344687044647
2012-08-22,2.341997962944627
2012-08-23,2.346871878423447
2012-08-24,2.3469228592056113
2012-08-25,2.34742232464336
2012-08-26,2.3483238455382565
2012-08-27,2.3711280255575464
2012-08-28,2.379661282381338
2012-08-29,2.3806519208252634
2012-08-30,2.3810459488237665
2012-08-31,2.4121082533505556
2012-09-01,2.412014100193956
2012-09-02,2.413305105713846
2012-09-03,2.4134564222462993
2012-09-04,2.4152814365598085
2012-09-05,2.4155370536986114
2012-09-06,2.4188838367096
2012-09-07,2.419693520109525
2012-09-08,2.420249591917558
2012-09-09,2.4240520243429398
2012-09-10,2.458750539417217
2012-09-11,2.458442865653838
2012-09-12,2.4606827707382126
2012-09-13,2.4615587547893907
2012-09-14,2.462165794831521
2012-09-15,2.4663256753575786
2012-09-16,2.4677206420156703
2012-09-17,2.480353711013508
2012-09-18,2.49715684728765
2012-09-19,2.502057794762868
2012-09-20,2.51262929667502
2012-09-21,2.5213849111870665
2012-09-22,2.5269009426630173
2012-09-23,2.5281684054479965
2012-09-24,2.5375851200867032
2012-09-25,2.5442188729637554
2012-09-26,2.547544421855989
2012-09-27,2.5510861642932197
2012-09-28,2.5693133806976807
2012-09-29,2.572534421452232
2012-09-30,2.5741024396569783
2012-10-01,2.577040800917076
2012-10-02,2.5805994840218736
2012-10-03,2.593865324153048
2012-10-04,2.5999506444126386
2012-10-05,2.6013524720356216
2012-10-06,2.601642022548761
2012-10-07,2.6021740863251637
2012-10-08,2.619423768344522
2012-10-09,2.621010777634898
2012-10-10,2.6252820000078647
2012-10-11,2.627357634366623
2012-10-12,2.6306833639859586
2012-10-13,2.6304179897076256
2012-10-14,2.641310450397182
2012-10-15,2.644428755405015
2012-10-16,2.647901917278181
2012-10-17,2.665530537916699
2012-10-18,2.66964304773585
2012-10-19,2.672657215495989
2012-10-20,2.6737038339673047
2012-10-21,2.6815974529706237
2012-10-22,2.682114310256693
2012-10-23,2.684725624673017
2012-10-24,2.6871064599331245
2012-10-25,2.6979450947164936
2012-10-26,2.706408519436797
2012-10-27,2.7067894927856253
2012-10-28,2.706232283816423
2012-10-29,2.7073177028370874
2012-10-30,2.7128387178603557
2012-10-31,2.7147206069835663
2012-11-01,2.7190364979286223
2012-11-02,2.7200245808739156
2012-11-03,2.719751894972215
2012-11-04,2.7231049590766885
2012-11-05,2.725378059070175
2012-11-06,2.725918195018075
2012-11-07,2.7316513114898533
2012-11-08,2.732115204868265
2012-11-09,2.734163703064648
2012-11-10,2.734209877229088
2012-11-11,2.7372573519464347
2012-11-12,2.7416819596025386
2012-11-13,2.746503817147409
2012-11-14,2.748988126044578
2012-11-15,2.7513349590915763
2012-11-16,2.759803137132105
2012-11-17,2.7632929780496718
2012-11-18,2.764364081055755
2012-11-19,2.768372465454475
2012-11-20,2.770012755237469
2012-11-21,2.77253606564883
2012-11-22,2.774438089583732
2012-11-23,2.778365149560973
2012-11-24,2.778958920768603
2012-11-25,2.7834856536914168
2012-11-26,2.7902333856304837
2012-11-27,2.79415107247591
2012-11-28,2.7973401839585104
2012-11-29,2.79903614528919
2012-11-30,2.805151342262403
2012-12-01,2.8073126121591097
2012-12-02,2.8077467917536776
2012-12-03,2.8117794032301706
2012-12-04,2.850409466283022
2012-12-05,2.8561475139892627
2012-12-06,2.8578489842940478
2012-12-07,2.8736696435801323
2012-12-08,2.873940286009322
2012-12-09,2.8786376536897986
2012-12-10,2.885787961537045
2012-12-11,2.8906334053844622
2012-12-12,2.89938932821331
2012-12-13,2.9153584414569926
2012-12-14,2.919700068968441
2012-12-15,2.9206854613706215
2012-12-16,2.9233631622826004
2012-12-17,2.9247410258775677
2012-12-18,2.9291804126970593
2012-12-19,2.9343177467576935
2012-12-20,2.9429828990180735
2012-12-21,2.947592612946899
2012-12-22,2.9482642308835025
2012-12-23,2.9488239961371847
2012-12-24,2.9501238446824782
2012-12-25,2.9501398475156533
2012-12-26,2.9506125585558762
2012-12-27,2.9510121329829024
2012-12-28,2.9530843908406474
2012-12-29,2.9548015216981702
2012-12-30,2.95674041609573
2012-12-31,2.9771908117951615
2013-01-01,2.978784717792432
2013-01-02,2.9808802603810407
2013-01-03,2.9834908937357465
2013-01-04,2.990468504078611
2013-01-05,2.991922388772616
2013-01-06,2.9920662017586066
2013-01-07,2.9935787723312184
2013-01-08,3.0022111143215024
2013-01-09,3.0079130510937957
2013-01-10,3.0148044396504607
2013-01-11,3.01887520679556
2013-01-12,3.0199666567460928
2013-01-13,3.0258406228870727
2013-01-14,3.028495391039057
2013-01-15,3.033847446029866
2013-01-16,3.0391798389155236
2013-01-17,3.0481144964422002
